FNODE_ID,F_CROSS,MAX_ADDR,MIN_ADDR,OBJECTID,PRE_DIR,STREET_NAM,STREET_TYP,TNODE_ID,TRANS_ID,T_CROSS,category,cost,description,program,ward,year
17128,900 W WILLOW ST ,1877,1800,43295,N,FREMONT,ST,15117,104107,900 W WISCONSIN ST ,Streets & Transportation,72030.83,ON N FREMONT ST FROM W WILLOW ST (1800 N) TO W WISCONSIN ST (1900 N),Street Resurfacing (2022),43,2022
10595,633 W ARMITAGE AVE ,2059,2000,42708,N,HOWE,ST,26700,103738,630 W DICKENS AVE ,Streets & Transportation,63519.7,ON N HOWE ST FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N),Street Resurfacing (2022),43,2022
17111,400 W MENOMONEE ST ,1859,1800,29387,N,SEDGWICK,ST,10663,104057,400 W WISCONSIN ST ,Streets & Transportation,57469.7,ON N SEDGWICK ST FROM W MENOMONEE ST (1800 N) TO W WISCONSIN ST (1900 N),Street Resurfacing (2022),43,2022
6847,2700 N DAYTON ST ,859,832,1682,W,SCHUBERT,AVE,1983,103617,2700 N MILDRED AVE ,Streets & Transportation,28057.64,ON W SCHUBERT AVE FROM N DAYTON ST (830 W) TO N MILDRED AVE (900 W),Street Resurfacing (2022),43,2022
17128,900 W WILLOW ST ,1877,1800,43295,N,FREMONT,ST,15117,104107,900 W WISCONSIN ST ,Streets & Transportation,0.0,ON N FREMONT ST FROM W WILLOW ST (1800 N) TO W WISCONSIN ST (1900 N),Street Speed Hump Replacement (2022),43,2022
1600,800 W ALDINE AVE ,3327,3300,9398,N,HALSTED,ST,8955,102923,800 W BUCKINGHAM PL ,Streets & Transportation,27843.66,3335-3359 N HALSTED ST; N BROADWAY & W BUCKINGHAM PL; N HALSTED ST & W,Alley Resurfacing (2022),44,2022
8955,800 W BUCKINGHAM PL ,3359,3332,13768,N,HALSTED,ST,9070,102920,800 W ROSCOE ST ,Streets & Transportation,27843.66,3335-3359 N HALSTED ST; N BROADWAY & W BUCKINGHAM PL; N HALSTED ST & W,Alley Resurfacing (2022),44,2022
7062,2933 N MILDRED AVE ,959,900,42772,W,OAKDALE,AVE,30216,103289,2933 N SHEFFIELD AVE ,Streets & Transportation,7001.81,938-946 W OAKDALE AVE; W OAKDALE AVE & N SHEFFIELD AVE&N MILDRED AVE & W,Alley Resurfacing (2022),44,2022
30216,2933 N SHEFFIELD AVE ,1059,1000,15650,W,OAKDALE,AVE,30217,103290,2933 N SEMINARY AVE ,Streets & Transportation,1075.0,952 W OAKDALE AVE; 2937-2951 N SHEFFIELD AVE,Miscellaneous CDOT Projects (2022),44,2022
7062,2933 N MILDRED AVE ,959,900,42772,W,OAKDALE,AVE,30216,103289,2933 N SHEFFIELD AVE ,Streets & Transportation,1075.0,952 W OAKDALE AVE; 2937-2951 N SHEFFIELD AVE,Miscellaneous CDOT Projects (2022),44,2022
20821,3300 N SEMINARY AVE ,1127,1100,27519,W,SCHOOL,ST,9012,102981,3300 N CLIFTON AVE ,Streets & Transportation,25936.73,ON W SCHOOL ST FROM N SEMINARY AVE (1100 W) TO N CLIFTON AVE (1130 W),Sidewalk (2022),44,2022
6988,2833 N MILDRED AVE ,959,900,33289,W,WOLFRAM,ST,6994,103298,2833 N SHEFFIELD AVE ,Streets & Transportation,32634.75,ON W WOLFRAM ST FROM 938 W TO N SHEFFIELD AVE (1000 W),Sidewalk (2022),44,2022
6994,2833 N SHEFFIELD AVE ,1059,1000,41710,W,WOLFRAM,ST,30456,103299,2833 N SEMINARY AVE ,Streets & Transportation,32634.75,ON W WOLFRAM ST FROM 938 W TO N SHEFFIELD AVE (1000 W),Sidewalk (2022),44,2022
9012,1133 W SCHOOL ST ,3359,3300,12799,N,CLIFTON,AVE,29229,104788,1133 W ROSCOE ST ,Streets & Transportation,66916.32,ON N CLIFTON AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),Street Resurfacing (2022),44,2022
12100,700 W BRIAR PL ,3173,3144,48549,N,ORCHARD,ST,11645,102939,700 W BELMONT AVE ,Streets & Transportation,49723.3,ON N ORCHARD ST FROM 3116 N TO W BELMONT AVE (3200 N),Street Resurfacing (2022),44,2022
20821,1100 W SCHOOL ST ,3359,3300,9576,N,SEMINARY,AVE,25276,102965,1100 W ROSCOE ST ,Streets & Transportation,72432.24,ON N SEMINARY AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),Street Resurfacing (2022),44,2022
35810,646 W WELLINGTON AVE ,3027,3000,28638,N,WATERLOO,CT,11522,146870,  DEAD END  ,Streets & Transportation,23417.05,ON N WATERLOO CT FROM 3026 N TO W WELLINGTON AVE (3000 N),Street Resurfacing (2022),44,2022
20815,3300 N LAKE SHORE DR ,443,400,65728,W,ALDINE,AVE,37621,164158,445 W   ,Streets & Transportation,102788.39,ON W ALDINE AVE FROM N LAKE SHORE DR (400 W) TO N BROADWAY (600 W),Street Resurfacing (2022),44,2022
28169,3333 N LAKEWOOD AVE ,1359,1300,28462,W,HENDERSON,ST,8970,103034,3333 N SOUTHPORT AVE ,Streets & Transportation,51192.25,ON W HENDERSON ST FROM N LAKEWOOD AVE (1300 W) TO N SOUTHPORT AVE (1400 W),Street Resurfacing (2022),44,2022
12219,3000 N SHERIDAN RD ,459,400,54114,W,WELLINGTON,AVE,12637,103188,3000 N PINE GROVE AVE ,Streets & Transportation,94728.89,ON W WELLINGTON AVE FROM N SHERIDAN RD (400 W) TO N BROADWAY (599 W),Street Resurfacing (2022),44,2022
37616,343 W   ,360,344,65719,W,WELLINGTON,AVE,12219,164149,3000 N SHERIDAN RD ,Streets & Transportation,94728.89,ON W WELLINGTON AVE FROM N SHERIDAN RD (400 W) TO N BROADWAY (599 W),Street Resurfacing (2022),44,2022
20821,1100 W SCHOOL ST ,3359,3300,9576,N,SEMINARY,AVE,25276,102965,1100 W ROSCOE ST ,Streets & Transportation,0.0,ON N SEMINARY AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),Street Speed Hump Replacement (2022),44,2022
20815,3300 N LAKE SHORE DR ,443,400,65728,W,ALDINE,AVE,37621,164158,445 W   ,Streets & Transportation,0.0,ON W ALDINE AVE FROM N LAKE SHORE DR (400 W) TO N BROADWAY (600 W),Street Speed Hump Replacement (2022),44,2022
24137,6400 N CALDWELL AVE ,5559,5530,2646,W,DEVON,AVE,6690,101189,5601 W   ,Security Cameras,27410.0,W DEVON AVE & N CALDWELL AVE,1 LPR/No Camera - NE on W Devon at N Caldwell,45,2022
6681,6400 N LEHIGH AVE ,5520,5500,24973,W,DEVON,AVE,24137,101057,6400 N CALDWELL AVE ,Security Cameras,27410.0,W DEVON AVE & N CALDWELL AVE,1 LPR/No Camera - NE on W Devon at N Caldwell,45,2022
11417,4900 N CICERO AVE ,4859,4800,3237,W,AINSLIE,ST,19430,106415,4900 N LAMON AVE ,Streets & Transportation,11557.85,W AINSLIE ST & N CICERO AVE,Street Bump Outs (2022),45,2022
24271,5197 W LAWRENCE AVE ,4869,4800,52393,N,AVONDALE,AVE,11439,110463,5300 W AINSLIE ST ,Lighting,2000.0,ON N AVONDALE AVE FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N),Street Light Upgrade (2022),45,2022
807,5100 W WILSON AVE ,4678,4600,36865,N,LECLAIRE,AVE,3593,110667,4723 N AVONDALE AVE ,Streets & Transportation,62988.15,ON N LECLAIRE AVE FROM W WILSON AVE (4600 N) TO N AVONDALE AVE (4720 N),Street Resurfacing (2022),45,2022
18460,5300 W FOSTER AVE ,5225,5200,10146,N,LOCKWOOD,AVE,2686,110327,5235 N ROGERS AVE ,Streets & Transportation,23961.0,ON N LOCKWOOD AVE FROM W FOSTER AVE (5200 N) TO N ROGERS AVE (5234 N),Street Resurfacing (2022),45,2022
17595,5431 W CATALPA AVE ,5559,5500,928,N,LOTUS,AVE,134,110315,5432 W BRYN MAWR AVE ,Streets & Transportation,53204.87,ON N LOTUS AVE FROM W CATALPA AVE (5500 N) TO W BRYN MAWR AVE (5600 N),Street Resurfacing (2022),45,2022
22630,5545 W FARRAGUT AVE ,5297,5270,38513,N,LUNA,AVE,17904,105789,5548 W BERWYN AVE ,Streets & Transportation,21350.73,ON N LUNA AVE FROM W BERWYN AVE (5300 N) TO W FARRAGUT AVE (5232 N),Street Resurfacing (2022),45,2022
3022,5700 W BRYN MAWR AVE ,5659,5600,45849,N,MAJOR,AVE,17216,110155,5700 W SEMINOLE ST ,Streets & Transportation,54075.19,ON N MAJOR AVE FROM W BRYN MAWR AVE (5600 N) TO W SEMINOLE ST (5700 N),Street Resurfacing (2022),45,2022
2626,5731 W SEMINOLE ST ,5770,5700,33625,N,MANGO,AVE,20720,110175,5800 N ELSTON AVE ,Streets & Transportation,83757.15,ON N MANGO AVE FROM 5637 N TO N ELSTON AVE (5800 N),Street Resurfacing (2022),45,2022
11417,4900 N CICERO AVE ,4859,4800,3237,W,AINSLIE,ST,19430,106415,4900 N LAMON AVE ,Streets & Transportation,55689.33,ON W AINSLIE ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W),Street Resurfacing (2022),45,2022
4068,5625 W GROVER ST ,5672,5625,49367,W,AINSLIE,ST,11430,112959,4899 N MAJOR AVE ,Streets & Transportation,40495.62,ON W AINSLIE ST FROM W GROVER ST (5640 W) TO N MAJOR AVE (5700 W),Street Resurfacing (2022),45,2022
25201,4831 N LECLAIRE AVE ,5176,5100,48600,W,GUNNISON,ST,25194,106514,4853 N LARAMIE AVE ,Streets & Transportation,61145.45,ON W GUNNISON ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5199 W),Street Resurfacing (2022),45,2022
790,4700 N CENTRAL AVE ,5659,5600,10059,W,LELAND,AVE,31462,110694,4700 N MAJOR AVE ,Streets & Transportation,50043.4,ON W LELAND AVE FROM N MAJOR AVE (5700 W) TO N CENTRAL AVE (5600 W),Street Resurfacing (2022),45,2022
34132,5131 N LOCKWOOD AVE ,5359,5300,48385,W,WINONA,ST,19346,110446,5132 N LONG AVE ,Streets & Transportation,69981.41,ON W WINONA ST FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE (5400 W),Street Resurfacing (2022),45,2022
4068,5625 W GROVER ST ,5672,5625,49367,W,AINSLIE,ST,11430,112959,4899 N MAJOR AVE ,Streets & Transportation,0.0,ON W AINSLIE ST FROM W GROVER ST (5640 W) TO N MAJOR AVE (5700 W),Street Speed Hump Replacement (2022),45,2022
25201,4831 N LECLAIRE AVE ,5176,5100,48600,W,GUNNISON,ST,25194,106514,4853 N LARAMIE AVE ,Streets & Transportation,0.0,ON W GUNNISON ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5199 W),Street Speed Hump Replacement (2022),45,2022
29499,4432 N CLARENDON AVE ,859,800,11207,W,AGATITE,AVE,4655,102178,4433 N HAZEL ST ,Streets & Transportation,50000.0,W AGATITE AVE & N CLARENDON AVE,Arterial Street Bump Outs (2022),46,2022
8364,600 W WAVELAND AVE ,3765,3700,10932,N,LAKE SHORE,DR,7838,102606,600 W GRACE ST ,Streets & Transportation,3900.0,N LAKE SHORE DR & W WAVELAND AVE,Miscellaneous CDOT Projects (2022),46,2022
31616,500 W ADDISON ST ,3667,3600,22622,N,LAKE SHORE,DR,8364,102621,600 W WAVELAND AVE ,Streets & Transportation,3900.0,N LAKE SHORE DR & W WAVELAND AVE,Miscellaneous CDOT Projects (2022),46,2022
7899,3999 N FREMONT ST ,959,900,26759,W,IRVING PARK,RD,23019,102654,4000 N SHERIDAN RD ,Streets & Transportation,3900.0,W IRVING PARK RD & N SHERIDAN RD,Miscellaneous CDOT Projects (2022),46,2022
23019,4000 N SHERIDAN RD ,1039,1000,30980,W,IRVING PARK,RD,7901,102409,4000 N KENMORE AVE ,Streets & Transportation,3900.0,W IRVING PARK RD & N SHERIDAN RD,Miscellaneous CDOT Projects (2022),46,2022
13602,4400 N BEACON ST ,1363,1333,17077,W,MONTROSE,AVE,27242,102274,4400 N DOVER ST ,Streets & Transportation,11000.0,W MONTROSE AVE & N BEACON ST; 4420 N BEACON ST,Speed Indicator Signs (2022),46,2022
4891,4400 N MALDEN ST ,1334,1300,32411,W,MONTROSE,AVE,13602,102275,4400 N BEACON ST ,Streets & Transportation,11000.0,W MONTROSE AVE & N BEACON ST; 4420 N BEACON ST,Speed Indicator Signs (2022),46,2022
13709,635 W BUENA AVE ,4225,4200,483,N,MARINE,DR,28434,102400,641 W HUTCHINSON ST ,Streets & Transportation,12463.37,N MARINE DR & W BUENA AVE,Street Bump Outs (2022),46,2022
26562,632 W GORDON TER ,4199,4180,28851,N,MARINE,DR,13709,150971,635 W BUENA AVE ,Streets & Transportation,12463.37,N MARINE DR & W BUENA AVE,Street Bump Outs (2022),46,2022
19512,4600 N DOVER ST ,1429,1400,22113,W,WILSON,AVE,36727,102261,4600 N CLARK ST ,Streets & Transportation,99923.41,W WILSON AVE & N DOVER ST,Street Bump Outs (2022),46,2022
4188,4600 N BEACON ST ,1375,1338,53002,W,WILSON,AVE,19512,102260,4600 N DOVER ST ,Streets & Transportation,99923.41,W WILSON AVE & N DOVER ST,Street Bump Outs (2022),46,2022
25551,4600 N MALDEN ST ,1331,1300,13058,W,WILSON,AVE,4188,150964,4600 N BEACON ST ,Streets & Transportation,184217.52,W WILSON AVE & N MALDEN ST,Street Bump Outs (2022),46,2022
29856,4600 N MAGNOLIA AVE ,1270,1237,46160,W,WILSON,AVE,25551,102259,4600 N MALDEN ST ,Streets & Transportation,184217.52,W WILSON AVE & N MALDEN ST,Street Bump Outs (2022),46,2022
4186,1135 W WILSON AVE ,4656,4600,14954,N,CLIFTON,AVE,33165,150955,4661 N BROADWAY   ,Streets & Transportation,44245.17,ON N CLIFTON AVE FROM W WILSON AVE (4600 N) TO N BROADWAY (4722 N),Street Resurfacing (2022),46,2022
8343,1033 W GRACE ST ,3849,3800,164,N,KENMORE,AVE,25966,102645,1033 W BYRON ST ,Streets & Transportation,43978.36,ON N KENMORE AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N),Street Resurfacing (2022),46,2022
32225,600 W ADDISON ST ,3635,3600,43214,N,PINE GROVE,AVE,10533,102623,600 W PATTERSON AVE ,Streets & Transportation,41568.8,ON N PINE GROVE AVE FROM W ADDISON ST (3600 N) TO W PATTERSON AVE (3640 N),Street Resurfacing (2022),46,2022
8395,700 W WAVELAND AVE ,3769,3700,21706,N,PINE GROVE,AVE,7869,102607,700 W GRACE ST ,Streets & Transportation,87588.15,ON N PINE GROVE AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N),Street Resurfacing (2022),46,2022
10511,933 W GRACE ST ,3849,3800,49206,N,WILTON,AVE,20175,102649,931 W SHERIDAN RD ,Streets & Transportation,45587.27,ON N WILTON AVE FROM W GRACE ST (3800 N) TO W SHERIDAN RD (3900 N),Street Resurfacing (2022),46,2022
35199,3534 N LAKE SHORE DR ,555,500,15600,W,BROMPTON,AVE,10419,102612,3535 N PINE GROVE AVE ,Streets & Transportation,52405.45,ON W BROMPTON AVE FROM N LAKE SHORE DR (500 W) TO N PINE GROVE AVE (600 W),Street Resurfacing (2022),46,2022
7838,3800 N LAKE SHORE DR ,672,600,45261,W,GRACE,ST,7869,102618,3800 N PINE GROVE AVE ,Streets & Transportation,67775.26,ON W GRACE ST FROM N LAKE SHORE DR (600 W) TO N PINE GROVE AVE (700 W),Street Resurfacing (2022),46,2022
3556,4700 N SHERIDAN RD ,1032,1000,55282,W,LELAND,AVE,774,150947,4700 N KENMORE AVE ,Streets & Transportation,2350.0,ON W LELAND AVE FROM N SHERIDAN RD (1000 W) TO N KENMORE AVE (1035 W),Street Speed Hump (2022),46,2022
4186,1135 W WILSON AVE ,4656,4600,14954,N,CLIFTON,AVE,33165,150955,4661 N BROADWAY   ,Streets & Transportation,0.0,ON N CLIFTON AVE FROM W WILSON AVE (4600 N) TO N BROADWAY (4722 N),Street Speed Hump Replacement (2022),46,2022
32225,600 W ADDISON ST ,3635,3600,43214,N,PINE GROVE,AVE,10533,102623,600 W PATTERSON AVE ,Streets & Transportation,0.0,ON N PINE GROVE AVE FROM W ADDISON ST (3600 N) TO W PATTERSON AVE (3640 N),Street Speed Hump Replacement (2022),46,2022
8395,700 W WAVELAND AVE ,3769,3700,21706,N,PINE GROVE,AVE,7869,102607,700 W GRACE ST ,Streets & Transportation,0.0,ON N PINE GROVE AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N),Street Speed Hump Replacement (2022),46,2022
35199,3534 N LAKE SHORE DR ,555,500,15600,W,BROMPTON,AVE,10419,102612,3535 N PINE GROVE AVE ,Streets & Transportation,0.0,ON W BROMPTON AVE FROM N LAKE SHORE DR (500 W) TO N PINE GROVE AVE (600 W),Street Speed Hump Replacement (2022),46,2022
7838,3800 N LAKE SHORE DR ,672,600,45261,W,GRACE,ST,7869,102618,3800 N PINE GROVE AVE ,Streets & Transportation,0.0,ON W GRACE ST FROM N LAKE SHORE DR (600 W) TO N PINE GROVE AVE (700 W),Street Speed Hump Replacement (2022),46,2022
22036,1999 W BELLE PLAINE AVE ,4127,4100,11108,N,DAMEN,AVE,4950,102524,2000 W WARNER AVE ,Streets & Transportation,19091.9,N DAMEN AVE & W BELLE PLAINE AVE,Arterial Street Bump Outs (2022),47,2022
30920,1999 W CUYLER AVE ,4058,4028,48218,N,DAMEN,AVE,22036,102523,1999 W BELLE PLAINE AVE ,Streets & Transportation,19091.9,N DAMEN AVE & W BELLE PLAINE AVE,Arterial Street Bump Outs (2022),47,2022
15006,2499 W WAVELAND AVE ,3732,3700,16011,N,CAMPBELL,AVE,8417,110918,2500 W BRADLEY PL ,Streets & Transportation,350.0,N CAMPBELL AVE & W WAVELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
8838,2500 W PATTERSON AVE ,3661,3630,26839,N,CAMPBELL,AVE,15006,162848,2499 W WAVELAND AVE ,Streets & Transportation,350.0,N CAMPBELL AVE & W WAVELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
18452,1500 W WINONA ST ,5159,5132,17932,N,CLARK,ST,18710,102073,1500 W FOSTER AVE ,Streets & Transportation,350.0,N CLARK ST & W WINONA ST,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
18462,1500 W CARMEN AVE ,5127,5100,50068,N,CLARK,ST,18452,102072,1500 W WINONA ST ,Streets & Transportation,350.0,N CLARK ST & W WINONA ST,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
3595,2000 W EASTWOOD AVE ,4659,4631,41657,N,DAMEN,AVE,778,102301,2000 W LELAND AVE ,Streets & Transportation,350.0,N DAMEN AVE & W EASTWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
25555,2000 W WILSON AVE ,4629,4600,50308,N,DAMEN,AVE,3595,102300,2000 W EASTWOOD AVE ,Streets & Transportation,350.0,N DAMEN AVE & W EASTWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
1191,1900 W BERENICE AVE ,3868,3836,7091,N,LINCOLN,AVE,22908,102765,1934 W BYRON ST ,Streets & Transportation,350.0,N LINCOLN AVE & W BERENICE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
31591,1900 W GRACE ST ,3832,3800,33484,N,LINCOLN,AVE,1191,102792,1900 W BERENICE AVE ,Streets & Transportation,350.0,N LINCOLN AVE & W BERENICE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
32239,3600 N PAULINA ST ,1725,1700,15601,W,ADDISON,ST,22791,102769,3600 N HERMITAGE AVE ,Streets & Transportation,600.0,W ADDISON ST & N HERMITAGE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
22791,3600 N HERMITAGE AVE ,1757,1730,47025,W,ADDISON,ST,34257,102791,3600 N RAVENSWOOD AVE ,Streets & Transportation,600.0,W ADDISON ST & N HERMITAGE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
8860,3600 N SEELEY AVE ,2059,2032,1751,W,ADDISON,ST,8861,104784,3600 N HOYNE AVE ,Streets & Transportation,600.0,W ADDISON ST & N HOYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
8861,3600 N HOYNE AVE ,2127,2100,19223,W,ADDISON,ST,10422,104661,3600 N HAMILTON AVE ,Streets & Transportation,600.0,W ADDISON ST & N HOYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
24746,3600 N BELL AVE ,2259,2232,5351,W,ADDISON,ST,35251,102878,3600 N OAKLEY AVE ,Streets & Transportation,1200.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
35251,3600 N OAKLEY AVE ,2327,2300,7095,W,ADDISON,ST,36450,102879,3600 N CLAREMONT AVE ,Streets & Transportation,1200.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
33956,4399 N CLAREMONT AVE ,2359,2332,1495,W,MONTROSE,AVE,13618,143204,4400 N WESTERN AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N CLAREMONT AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
28411,4399 N OAKLEY AVE ,2330,2258,42919,W,MONTROSE,AVE,33956,102356,4399 N CLAREMONT AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N CLAREMONT AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
28407,4400 N HERMITAGE AVE ,1777,1742,11153,W,MONTROSE,AVE,25529,102323,4401 N RAVENSWOOD AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N HERMITAGE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
827,4400 N PAULINA ST ,1735,1700,53034,W,MONTROSE,AVE,28407,102319,4400 N HERMITAGE AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N HERMITAGE AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
28412,4399 N CAMPBELL AVE ,2529,2514,10927,W,MONTROSE,AVE,13620,106597,4400 N MAPLEWOOD AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N MAPLEWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
13620,4400 N MAPLEWOOD AVE ,2561,2530,12749,W,MONTROSE,AVE,13622,106592,4400 N ROCKWELL ST ,Streets & Transportation,600.0,W MONTROSE AVE & N MAPLEWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
28410,4400 N SEELEY AVE ,2060,2040,19712,W,MONTROSE,AVE,31246,102343,4399 N HOYNE AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N SEELEY AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
13616,4400 N DAMEN AVE ,2037,2000,27190,W,MONTROSE,AVE,28410,102309,4400 N SEELEY AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N SEELEY AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
13614,4400 N WINCHESTER AVE ,1973,1940,24285,W,MONTROSE,AVE,13616,102304,4400 N DAMEN AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N WINCHESTER AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
13613,4400 N WOLCOTT AVE ,1933,1900,29341,W,MONTROSE,AVE,13614,102297,4400 N WINCHESTER AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N WINCHESTER AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
33080,4599 N GREENVIEW AVE ,1535,1500,7505,W,WILSON,AVE,19527,104347,4600 N ASHLAND AVE ,Streets & Transportation,350.0,W WILSON AVE & N GREENVIEW AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
36727,4600 N CLARK ST ,1464,1436,9397,W,WILSON,AVE,33080,104346,4599 N GREENVIEW AVE ,Streets & Transportation,350.0,W WILSON AVE & N GREENVIEW AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
4196,4600 N WOLCOTT AVE ,1935,1900,9465,W,WILSON,AVE,19515,102295,4600 N WINCHESTER AVE ,Streets & Transportation,600.0,W WILSON AVE & N WINCHESTER AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
19515,4600 N WINCHESTER AVE ,1973,1937,24813,W,WILSON,AVE,25555,102303,4600 N DAMEN AVE ,Streets & Transportation,600.0,W WILSON AVE & N WINCHESTER AVE,"In-Road ""State Law Stop For Pedestrians"" Sign",47,2022
22038,2400 W BELLE PLAINE AVE ,4129,4100,47270,N,WESTERN,AVE,14186,102574,2400 W WARNER AVE ,Streets & Transportation,11345.98,N WESTERN AVE & W BELLE PLAINE AVE,Miscellaneous CDOT Projects (2022),47,2022
32549,2400 W CUYLER AVE ,4059,4030,50262,N,WESTERN,AVE,22038,102573,2400 W BELLE PLAINE AVE ,Streets & Transportation,11345.98,N WESTERN AVE & W BELLE PLAINE AVE,Miscellaneous CDOT Projects (2022),47,2022
10918,1500 W AINSLIE ST ,4926,4905,38094,N,CLARK,ST,18476,150958,1499 W ARGYLE ST ,Streets & Transportation,200.0,N CLARK ST & W ARGYLE ST,Pavement Markings (2022),47,2022
18476,1499 W ARGYLE ST ,5028,5000,52903,N,CLARK,ST,3965,102070,1500 W WINNEMAC AVE ,Streets & Transportation,200.0,N CLARK ST & W ARGYLE ST,Pavement Markings (2022),47,2022
25209,4733 N SEELEY AVE ,2137,2100,27264,W,GIDDINGS,ST,11479,102332,4733 N HAMILTON AVE ,Streets & Transportation,2282.0,W GIDDINGS ST & N HAMILTON AVE,Pavement Markings (2022),47,2022
11479,4733 N HAMILTON AVE ,2181,2142,26464,W,GIDDINGS,ST,30089,102333,4733 N LEAVITT ST ,Streets & Transportation,2282.0,W GIDDINGS ST & N HAMILTON AVE,Pavement Markings (2022),47,2022
13614,4400 N WINCHESTER AVE ,1973,1940,24285,W,MONTROSE,AVE,13616,102304,4400 N DAMEN AVE ,Streets & Transportation,1600.0,W MONTROSE AVE & N DAMEN AVE,Pavement Markings (2022),47,2022
13616,4400 N DAMEN AVE ,2037,2000,27190,W,MONTROSE,AVE,28410,102309,4400 N SEELEY AVE ,Streets & Transportation,1600.0,W MONTROSE AVE & N DAMEN AVE,Pavement Markings (2022),47,2022
11434,1600 W LAWRENCE AVE ,4899,4800,4887,N,ASHLAND,AVE,19361,102105,1600 W AINSLIE ST ,Streets & Transportation,74139.12,4950 N ASHLAND AVE; ON N ASHLAND AVE FROM W AINSLIE ST (4900 N) TO W WINNEMAC,Sidewalk (2022),47,2022
19361,1600 W AINSLIE ST ,4951,4900,34224,N,ASHLAND,AVE,10894,150936,5001 N   ,Streets & Transportation,74139.12,4950 N ASHLAND AVE; ON N ASHLAND AVE FROM W AINSLIE ST (4900 N) TO W WINNEMAC,Sidewalk (2022),47,2022
4204,4600 N ROCKWELL ST ,2658,2600,19273,W,WILSON,AVE,4205,110548,4600 N VIRGINIA AVE ,Streets & Transportation,14000.0,2654 W WILSON AVE; W WILSON AVE & N VIRGINIA AVE,Speed Indicator Signs (2022),47,2022
