,Clean Ward,Alderperson,Start Date,End Date,End Year for Fill,year,category,calls,num_projects,total_cost
951,12,George Cardenas,2003,2022,2020,2020,Beautification,8787,0,0
952,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Beautification,1829,0,0
953,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Bike Infrastructure,23,0,0
954,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Lighting,77,2,795000
955,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,"Plants, Gardens, & Sustainability",131,0,0
956,12,George Cardenas,2003,2022,2020,2020,Parks & Rec,2,0,0
957,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Security Cameras,182,2,49552
958,47,Matt Martin,"May 20, 2019",Present,2020,2020,Beautification,5985,0,0
959,47,Matt Martin,"May 20, 2019",Present,2020,2020,Bike Infrastructure,18,2,71000
960,47,Matt Martin,"May 20, 2019",Present,2020,2020,Lighting,174,0,0
961,47,Matt Martin,"May 20, 2019",Present,2020,2020,Parks & Rec,1,0,0
962,47,Matt Martin,"May 20, 2019",Present,2020,2020,"Plants, Gardens, & Sustainability",539,0,0
963,47,Matt Martin,"May 20, 2019",Present,2020,2020,Security Cameras,197,0,0
964,47,Matt Martin,"May 20, 2019",Present,2020,2020,Streets & Transportation,3431,72,1248999
965,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Streets & Transportation,1494,25,475447
966,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2020,2020,Security Cameras,181,1,49552
967,12,George Cardenas,2003,2022,2020,2020,"Plants, Gardens, & Sustainability",321,0,0
968,12,George Cardenas,2003,2022,2020,2020,Streets & Transportation,3621,30,814999
969,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,"Plants, Gardens, & Sustainability",328,0,0
970,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Schools & Libraries,0,1,25000
971,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Security Cameras,70,4,99104
972,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Streets & Transportation,2418,33,1163477
973,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Beautification,2251,0,0
974,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Bike Infrastructure,8,0,0
975,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Lighting,66,2,120000
976,12,George Cardenas,2003,2022,2020,2020,Security Cameras,136,0,0
977,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,"Plants, Gardens, & Sustainability",227,0,0
978,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Streets & Transportation,1525,33,1199999
979,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Beautification,3170,0,0
980,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Bike Infrastructure,16,0,0
981,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Lighting,458,0,0
982,45,Jim Gardiner,"May 20, 2019",present,2020,2020,"Plants, Gardens, & Sustainability",839,0,0
983,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Security Cameras,96,0,0
984,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Streets & Transportation,5720,39,1319999
985,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Security Cameras,105,0,0
986,30,Ariel Reboyras,May 2003,"May 15, 2023",2020,2020,Beautification,3808,0,0
987,15,Raymond Lopez,"May 18, 2015",present,2020,2020,Beautification,6196,0,0
988,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2020,2020,Lighting,748,0,0
989,23,Silvana Tabares,"June 28, 2018",present,2020,2020,Streets & Transportation,4260,44,1295223
990,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2020,2020,Streets & Transportation,5384,73,1319999
991,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2020,2020,Security Cameras,336,0,0
992,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2020,2020,"Plants, Gardens, & Sustainability",527,0,0
993,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2020,2020,Parks & Rec,5,0,0
994,23,Silvana Tabares,"June 28, 2018",present,2020,2020,Bike Infrastructure,2,0,0
995,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2020,2020,Bike Infrastructure,5,0,0
996,3,Pat Dowell,"April 27, 2007",Present,2020,2020,Beautification,4771,1,3800
997,3,Pat Dowell,"April 27, 2007",Present,2020,2020,Bike Infrastructure,11,0,0
998,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Lighting,394,0,0
999,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Bike Infrastructure,7,0,0
1000,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Beautification,2750,4,82400
1001,19,Matthew O'Shea,2011,present,2020,2020,Beautification,2243,0,0
1002,19,Matthew O'Shea,2011,present,2020,2020,Bike Infrastructure,1,0,0
1003,19,Matthew O'Shea,2011,present,2020,2020,Lighting,281,0,0
1004,19,Matthew O'Shea,2011,present,2020,2020,Parks & Recreation,0,1,50000
1005,19,Matthew O'Shea,2011,present,2020,2020,"Plants, Gardens, & Sustainability",955,0,0
1006,19,Matthew O'Shea,2011,present,2020,2020,Security Cameras,57,0,0
1007,28,Jason Ervin,"January 13, 2011",present,2020,2020,Beautification,7530,0,0
1008,28,Jason Ervin,"January 13, 2011",present,2020,2020,Bike Infrastructure,43,0,0
1009,28,Jason Ervin,"January 13, 2011",present,2020,2020,Lighting,254,9,576873
1010,3,Pat Dowell,"April 27, 2007",Present,2020,2020,Lighting,154,2,740
1011,3,Pat Dowell,"April 27, 2007",Present,2020,2020,Parks & Rec,6,0,0
1012,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,Security Cameras,570,2,26576
1013,20,Jeanette Taylor,"May 20, 2019",present,2020,2020,Streets & Transportation,4861,27,1166268
1014,20,Jeanette Taylor,"May 20, 2019",present,2020,2020,Security Cameras,276,0,0
1015,20,Jeanette Taylor,"May 20, 2019",present,2020,2020,"Plants, Gardens, & Sustainability",271,0,0
1016,23,Silvana Tabares,"June 28, 2018",present,2020,2020,Beautification,4043,0,0
1017,20,Jeanette Taylor,"May 20, 2019",present,2020,2020,Beautification,8973,0,0
1018,23,Silvana Tabares,"June 28, 2018",present,2020,2020,Parks & Rec,3,0,0
1019,20,Jeanette Taylor,"May 20, 2019",present,2020,2020,Lighting,329,2,153731
1020,27,Walter Burnett Jr.,May 1995,present,2020,2020,Streets & Transportation,5480,31,1281223
1021,27,Walter Burnett Jr.,May 1995,present,2020,2020,Security Cameras,465,1,24776
1022,27,Walter Burnett Jr.,May 1995,present,2020,2020,"Plants, Gardens, & Sustainability",296,0,0
1023,25,Byron Sigcho-Lopez,2019,present,2020,2020,"Plants, Gardens, & Sustainability",160,0,0
1024,25,Byron Sigcho-Lopez,2019,present,2020,2020,Lighting,169,1,500
1025,25,Byron Sigcho-Lopez,2019,present,2020,2020,Bike Infrastructure,62,0,0
1026,25,Byron Sigcho-Lopez,2019,present,2020,2020,Beautification,6092,0,0
1027,3,Pat Dowell,"April 27, 2007",Present,2020,2020,"Plants, Gardens, & Sustainability",178,0,0
1028,27,Walter Burnett Jr.,May 1995,present,2020,2020,Parks & Rec,5,0,0
1029,27,Walter Burnett Jr.,May 1995,present,2020,2020,Bike Infrastructure,499,0,0
1030,27,Walter Burnett Jr.,May 1995,present,2020,2020,Beautification,7015,0,0
1031,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Streets & Transportation,3449,31,1220799
1032,25,Byron Sigcho-Lopez,2019,present,2020,2020,Security Cameras,199,0,0
1033,25,Byron Sigcho-Lopez,2019,present,2020,2020,Streets & Transportation,4972,54,1319499
1034,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Security Cameras,229,0,0
1035,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,"Plants, Gardens, & Sustainability",536,3,15000
1036,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Parks & Recreation,0,1,1800
1037,29,Chris Taliaferro,"May 18, 2015",present,2020,2020,Parks & Rec,10,0,0
1038,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,Streets & Transportation,3606,28,768573
1039,20,Jeanette Taylor,"May 20, 2019",present,2020,2020,Parks & Rec,2,0,0
1040,27,Walter Burnett Jr.,May 1995,present,2020,2020,Lighting,316,1,14000
1041,3,Pat Dowell,"April 27, 2007",Present,2020,2020,Security Cameras,193,0,0
1042,23,Silvana Tabares,"June 28, 2018",present,2020,2020,Lighting,674,0,0
1043,28,Jason Ervin,"January 13, 2011",present,2020,2020,Parks & Rec,12,0,0
1044,26,Roberto Maldonado,2009,present,2020,2020,Streets & Transportation,2634,55,1209947
1045,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,"Plants, Gardens, & Sustainability",185,0,0
1046,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,Parks & Rec,5,0,0
1047,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,Lighting,245,6,524850
1048,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,Bike Infrastructure,3,0,0
1049,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2020,2020,Beautification,7773,0,0
1050,22,Michael D. Rodriguez,"May 20, 2019",present,2020,2020,Beautification,4407,0,0
1051,2,Brian K. Hopkins,May 2015,present,2020,2020,Streets & Transportation,2418,24,711098
1052,2,Brian K. Hopkins,May 2015,present,2020,2020,Security Cameras,84,3,52267
1053,3,Pat Dowell,"April 27, 2007",Present,2020,2020,Streets & Transportation,3803,52,1315459
1054,2,Brian K. Hopkins,May 2015,present,2020,2020,Parks & Recreation,0,1,197000
1055,2,Brian K. Hopkins,May 2015,present,2020,2020,Lighting,135,3,347000
1056,2,Brian K. Hopkins,May 2015,present,2020,2020,Bike Infrastructure,14,0,0
1057,2,Brian K. Hopkins,May 2015,present,2020,2020,Beautification,2913,1,12625
1058,19,Matthew O'Shea,2011,present,2020,2020,Streets & Transportation,5168,26,1269999
1059,26,Roberto Maldonado,2009,present,2020,2020,Security Cameras,210,1,49552
1060,26,Roberto Maldonado,2009,present,2020,2020,"Plants, Gardens, & Sustainability",320,0,0
1061,26,Roberto Maldonado,2009,present,2020,2020,Parks & Rec,2,0,0
1062,26,Roberto Maldonado,2009,present,2020,2020,Lighting,146,2,40500
1063,26,Roberto Maldonado,2009,present,2020,2020,Bike Infrastructure,12,0,0
1064,26,Roberto Maldonado,2009,present,2020,2020,Beautification,4757,1,20000
1065,23,Silvana Tabares,"June 28, 2018",present,2020,2020,"Plants, Gardens, & Sustainability",532,0,0
1066,23,Silvana Tabares,"June 28, 2018",present,2020,2020,Security Cameras,76,1,24776
1067,2,Brian K. Hopkins,May 2015,present,2020,2020,"Plants, Gardens, & Sustainability",243,0,0
1068,22,Michael D. Rodriguez,"May 20, 2019",present,2020,2020,Lighting,347,2,1900
1069,22,Michael D. Rodriguez,"May 20, 2019",present,2020,2020,Streets & Transportation,3823,66,1293323
1070,28,Jason Ervin,"January 13, 2011",present,2020,2020,Streets & Transportation,5083,41,743126
